iter	Logloss
1501	0.01529209233
1502	0.01525645685
1503	0.01522039488
1504	0.01521807063
1505	0.01521361079
1506	0.01521023663
1507	0.0152100307
1508	0.01519773875
1509	0.01518057309
1510	0.01516032619
1511	0.01513006191
1512	0.01513005589
1513	0.01512856024
1514	0.0151207783
1515	0.01510986515
1516	0.01510986376
1517	0.01510986009
1518	0.01510108684
1519	0.01510108512
1520	0.01510007092
1521	0.01509358116
1522	0.01509327453
1523	0.0150931526
1524	0.0150844588
1525	0.01505361524
1526	0.0150536138
1527	0.01504691535
1528	0.01503936238
1529	0.01502824875
1530	0.01502196645
1531	0.01499242756
1532	0.01499203916
1533	0.01498426865
1534	0.01496636108
1535	0.01496635785
1536	0.01496635556
1537	0.01495212431
1538	0.01495211503
1539	0.01494798687
1540	0.01494776266
1541	0.01493555686
1542	0.01493552698
1543	0.01492505077
1544	0.01492504843
1545	0.0149190199
1546	0.01491897467
1547	0.0149052764
1548	0.01490489397
1549	0.01490254073
1550	0.01488360724
1551	0.01487610894
1552	0.01486510969
1553	0.01486085568
1554	0.01486080739
1555	0.0148595188
1556	0.0148528315
1557	0.01485042658
1558	0.01485039034
1559	0.01483163159
1560	0.01481649985
1561	0.01480655321
1562	0.01480650058
1563	0.0148014092
1564	0.01479474262
1565	0.01479472348
1566	0.01478632062
1567	0.01478632062
1568	0.01475446708
1569	0.01475446471
1570	0.01474118719
1571	0.01473459265
1572	0.01471734933
1573	0.01471188418
1574	0.01468579419
1575	0.01467223251
1576	0.01465586028
1577	0.01465585515
1578	0.01465562964
1579	0.01464960315
1580	0.01464487245
1581	0.01464110601
1582	0.01464109924
1583	0.01464107853
1584	0.01464105401
1585	0.01464105018
1586	0.01464014338
1587	0.01464003423
1588	0.01463028012
1589	0.01461214629
1590	0.01455077917
1591	0.01454215378
1592	0.01453436583
1593	0.01452381606
1594	0.01452055214
1595	0.01451500332
1596	0.01449281299
1597	0.01445776647
1598	0.01443579279
1599	0.01442417503
1600	0.01442087872
1601	0.01440693121
1602	0.01436214411
1603	0.01436198566
1604	0.01436195216
1605	0.0143597705
1606	0.01435193872
1607	0.01432942125
1608	0.0143281942
1609	0.0143281916
1610	0.01432570243
1611	0.0143251503
1612	0.0143247576
1613	0.01432371551
1614	0.01430487942
1615	0.01430486366
1616	0.01430236662
1617	0.0143016198
1618	0.01430160948
1619	0.01430087409
1620	0.0143008733
1621	0.01429805344
1622	0.01429805055
1623	0.01429132321
1624	0.01428594462
1625	0.01426091053
1626	0.01425708026
1627	0.01425704791
1628	0.01425064306
1629	0.01425063281
1630	0.01424242469
1631	0.01424238263
1632	0.01423418755
1633	0.01423415847
1634	0.01419194852
1635	0.01416070145
1636	0.01415368378
1637	0.01414998911
1638	0.01411518869
1639	0.01409631701
1640	0.01409629943
1641	0.01409141141
1642	0.01406120489
1643	0.01404701203
1644	0.01404642636
1645	0.01404111939
1646	0.01403218966
1647	0.01396431259
1648	0.01395926322
1649	0.01395926193
1650	0.01395716598
1651	0.01393160967
1652	0.01389849292
1653	0.01388562208
1654	0.01388561037
1655	0.01387866596
1656	0.01386751487
1657	0.01385776585
1658	0.01382365888
1659	0.0138108962
1660	0.01380490661
1661	0.01377332398
1662	0.01375863468
1663	0.01375758841
1664	0.01374522516
1665	0.01374519405
1666	0.01374518601
1667	0.01373092774
1668	0.01372968672
1669	0.01372414997
1670	0.01372413238
1671	0.01371639195
1672	0.01371627351
1673	0.01370807323
1674	0.01369602815
1675	0.01363765767
1676	0.01362040839
1677	0.01359132573
1678	0.01356246495
1679	0.01355462569
1680	0.01354048201
1681	0.01354036211
1682	0.01353208955
1683	0.01350155281
1684	0.01346750359
1685	0.01346750192
1686	0.01346749965
1687	0.01346748538
1688	0.01346128935
1689	0.01346115
1690	0.0134490159
1691	0.01344477997
1692	0.01342493886
1693	0.01342396215
1694	0.01342396127
1695	0.01342386007
1696	0.01342377587
1697	0.01342376976
1698	0.01341798175
1699	0.01341211226
1700	0.01341204438
1701	0.0134115771
1702	0.01340751115
1703	0.01340747219
1704	0.01340715022
1705	0.01340329491
1706	0.01340329257
1707	0.01340329097
1708	0.01339412194
1709	0.01337053255
1710	0.01336372312
1711	0.01335075362
1712	0.01335075082
1713	0.01335003024
1714	0.01334322408
1715	0.0133341747
1716	0.01333156952
1717	0.01333021274
1718	0.01333017625
1719	0.01332745913
1720	0.01332744569
1721	0.01331953367
1722	0.01328765926
1723	0.01328765885
1724	0.01328764255
1725	0.01328506082
1726	0.01327767914
1727	0.01327766028
1728	0.01327763142
1729	0.01327405543
1730	0.01327399108
1731	0.01326352103
1732	0.01326351754
1733	0.0132603774
1734	0.01326037112
1735	0.01325917755
1736	0.01325853307
1737	0.01325842841
1738	0.01324759041
1739	0.01321671076
1740	0.0132020052
1741	0.01318957667
1742	0.01314945056
1743	0.01314032561
1744	0.01312014848
1745	0.01311968984
1746	0.01310599738
1747	0.01310288782
1748	0.01309014343
1749	0.0130842743
1750	0.01308425847
1751	0.01307334686
1752	0.01304670468
1753	0.01304670433
1754	0.01303699299
1755	0.01302501709
1756	0.01301595197
1757	0.01301594832
1758	0.01301594689
1759	0.01301594076
1760	0.01298670608
1761	0.01297845912
1762	0.01297841805
1763	0.01297179932
1764	0.01296364122
1765	0.01296362395
1766	0.0129475367
1767	0.01293115274
1768	0.01293115059
1769	0.01292636791
1770	0.01292635307
1771	0.01292328045
1772	0.0129232162
1773	0.012917988
1774	0.01290888081
1775	0.01290437909
1776	0.01289985218
1777	0.01289486623
1778	0.01289482724
1779	0.01287286534
1780	0.01287276662
1781	0.0128727643
1782	0.01287276389
1783	0.0128726143
1784	0.0128481272
1785	0.01284809819
1786	0.01284809325
1787	0.0128480785
1788	0.01284787083
1789	0.0128478699
1790	0.01284774093
1791	0.01283183832
1792	0.01283125848
1793	0.01283063427
1794	0.01281022175
1795	0.01281020473
1796	0.0127745188
1797	0.012745667
1798	0.01274408987
1799	0.01272834557
1800	0.01268999293
1801	0.01268393511
1802	0.01268391922
1803	0.01268366438
1804	0.01268074432
1805	0.0126749409
1806	0.01265654498
1807	0.0126565153
1808	0.01264340097
1809	0.0126433823
1810	0.01263598522
1811	0.01263598293
1812	0.01262586018
1813	0.01262204032
1814	0.01258119988
1815	0.01258119593
1816	0.01257067987
1817	0.01257065635
1818	0.01257063546
1819	0.01257057183
1820	0.01257057042
1821	0.01256981944
1822	0.01256981741
1823	0.01256528299
1824	0.0125623544
1825	0.01256045575
1826	0.01255612149
1827	0.01253483466
1828	0.0125269674
1829	0.01252108775
1830	0.01251586527
1831	0.01251252997
1832	0.01250865284
1833	0.01250726325
1834	0.01250720684
1835	0.01250720617
1836	0.0125033447
1837	0.01250332791
1838	0.01250332674
1839	0.01247672905
1840	0.01247654591
1841	0.01247654413
1842	0.01247653446
1843	0.01245249187
1844	0.0124411791
1845	0.0124325499
1846	0.01242921065
1847	0.0124291796
1848	0.01242870876
1849	0.01242695903
1850	0.01242694901
1851	0.01241838291
1852	0.0124148101
1853	0.01240523705
1854	0.01235882621
1855	0.01234136247
1856	0.01233965696
1857	0.0123341754
1858	0.01232392242
1859	0.0123169887
1860	0.01231698651
1861	0.01231192502
1862	0.0122849686
1863	0.01225599291
1864	0.01225134833
1865	0.01223608702
1866	0.01223245426
1867	0.01222388586
1868	0.01219249084
1869	0.01215491747
1870	0.01215302063
1871	0.01214867996
1872	0.01214789329
1873	0.01214743508
1874	0.01214277214
1875	0.01214274438
1876	0.01214272689
1877	0.01214271193
1878	0.01214156058
1879	0.01214149632
1880	0.0121414929
1881	0.0121414749
1882	0.01214145926
1883	0.01214136089
1884	0.01214135949
1885	0.01213581259
1886	0.0121197717
1887	0.01211964413
1888	0.01211037083
1889	0.01210236516
1890	0.01210235931
1891	0.01210235931
1892	0.01209527679
1893	0.01209215105
1894	0.01207163728
1895	0.01206119349
1896	0.01205727791
1897	0.01204881848
1898	0.01204881848
1899	0.01204879957
1900	0.01204879671
1901	0.01204879048
1902	0.01204247039
1903	0.01204052526
1904	0.0120350932
1905	0.01202674161
1906	0.01202377892
1907	0.01201506347
1908	0.01199573267
1909	0.01199036957
1910	0.01199036365
1911	0.01195193752
1912	0.01191395355
1913	0.01190787581
1914	0.01188568319
1915	0.01187100135
1916	0.01186431323
1917	0.0118592473
1918	0.01185074393
1919	0.01184956578
1920	0.01183621415
1921	0.01183620189
1922	0.01183620136
1923	0.01183619927
1924	0.01183619648
1925	0.01183139717
1926	0.01182394522
1927	0.01181977542
1928	0.0117897102
1929	0.01178332969
1930	0.0117832861
1931	0.01178327334
1932	0.01176605032
1933	0.01176603239
1934	0.0117614745
1935	0.01176141057
1936	0.01175899292
1937	0.01175898523
1938	0.01175893595
1939	0.01175889994
1940	0.01170389373
1941	0.01166935282
1942	0.01166934531
1943	0.0116566309
1944	0.01163813065
1945	0.01162334148
1946	0.01162329284
1947	0.01161569054
1948	0.01156219146
1949	0.01156218582
1950	0.01156218552
1951	0.01156216874
1952	0.0115621615
1953	0.01154129646
1954	0.01152337868
1955	0.01152335939
1956	0.01152105197
1957	0.01150434182
1958	0.01149735511
1959	0.01148596918
1960	0.01146198333
1961	0.01142592089
1962	0.01137817147
1963	0.01136697607
1964	0.01136693583
1965	0.01136194633
1966	0.01133768692
1967	0.01133768674
1968	0.01130988211
1969	0.01128454633
1970	0.01127117274
1971	0.01124432129
1972	0.0112377771
1973	0.01119670291
1974	0.01119666563
1975	0.01118772566
1976	0.01117929504
1977	0.01117928363
1978	0.01117754187
1979	0.01116424097
1980	0.01115584969
1981	0.01115584816
1982	0.01115582853
1983	0.01115579768
1984	0.01115579238
1985	0.01115245177
1986	0.0111523926
1987	0.01115238612
1988	0.01115235389
1989	0.01115234801
1990	0.01113882343
1991	0.01112575434
1992	0.01112572846
1993	0.01112572775
1994	0.01112562964
1995	0.01112027109
1996	0.01111687912
1997	0.01111687568
1998	0.01111687266
1999	0.01111682475
2000	0.0111131982
2001	0.01110443397
2002	0.01110345018
2003	0.01107255397
2004	0.01106119793
2005	0.01105776987
2006	0.0110489302
2007	0.01104465405
2008	0.01104456436
2009	0.0110411528
2010	0.01103265277
2011	0.01103244358
2012	0.01102778757
2013	0.01102222059
2014	0.01101410319
2015	0.01101382134
2016	0.01101337643
2017	0.01100084017
2018	0.01100082511
2019	0.01099383285
2020	0.01096668102
2021	0.01096667588
2022	0.01096667214
2023	0.01096666841
2024	0.01096470877
2025	0.01096347951
2026	0.01096008364
2027	0.01095565956
2028	0.01095565417
2029	0.01095565121
2030	0.01095564518
2031	0.0109556272
2032	0.010955555
2033	0.01095554293
2034	0.01094748982
2035	0.01091294969
2036	0.01091289858
2037	0.01091271709
2038	0.01091268369
2039	0.01090282342
2040	0.01088816999
2041	0.01088802435
2042	0.01088294307
2043	0.01085725337
2044	0.01085724248
2045	0.01084820803
2046	0.01084820651
2047	0.01084778158
2048	0.01083108901
2049	0.01081962289
2050	0.01081961571
2051	0.01081954871
2052	0.01081941119
2053	0.0108193661
2054	0.01081936534
2055	0.01081935581
2056	0.01081932876
2057	0.01081301269
2058	0.01080002426
2059	0.01080001941
2060	0.01080001337
2061	0.01080001028
2062	0.01079193005
2063	0.01079190333
2064	0.01079187991
2065	0.01079185947
2066	0.01079182691
2067	0.0107852783
2068	0.01078525669
2069	0.01078522508
2070	0.01077727245
2071	0.01077549183
2072	0.01077548211
2073	0.01077545905
2074	0.01077544989
2075	0.01077544605
2076	0.01077150666
2077	0.0107656768
2078	0.0107585089
2079	0.01075338429
2080	0.01074637801
2081	0.01074303688
2082	0.01074302413
2083	0.01074300789
2084	0.01074201069
2085	0.01074200514
2086	0.010740784
2087	0.01073735941
2088	0.01073544116
2089	0.01073542577
2090	0.01073330468
2091	0.01070832852
2092	0.01070382126
2093	0.0106803968
2094	0.01068031599
2095	0.01066390331
2096	0.01065786047
2097	0.01065783047
2098	0.01065473844
2099	0.0106547269
2100	0.01064334371
2101	0.01061490396
2102	0.01060196762
2103	0.01060194745
2104	0.01060179155
2105	0.01058947833
2106	0.01057989808
2107	0.01057420913
2108	0.01057419895
2109	0.01057418723
2110	0.01057417897
2111	0.01056918106
2112	0.0105662969
2113	0.01055434046
2114	0.0105542509
2115	0.01053530942
2116	0.01051407771
2117	0.01051407253
2118	0.01051398036
2119	0.01051397996
2120	0.01051383425
2121	0.01051380516
2122	0.01051380119
2123	0.01051360815
2124	0.01051359069
2125	0.0105081386
2126	0.01050039034
2127	0.01048854971
2128	0.01048854019
2129	0.01048853739
2130	0.01047775583
2131	0.01047771151
2132	0.01047771123
2133	0.01047771096
2134	0.01043969339
2135	0.01043586879
2136	0.01043586323
2137	0.01042477075
2138	0.01042476589
2139	0.01042475479
2140	0.01042474153
2141	0.01041487151
2142	0.01041487124
2143	0.01041485764
2144	0.01041485764
2145	0.01040517368
2146	0.01040517246
2147	0.01040516946
2148	0.01040509362
2149	0.01038039088
2150	0.01036464033
2151	0.01036456685
2152	0.01036455378
2153	0.01036453171
2154	0.01036452122
2155	0.01036034661
2156	0.01034640709
2157	0.01033119987
2158	0.01031285902
2159	0.01030184499
2160	0.01026299716
2161	0.01025155426
2162	0.01025154169
2163	0.01023778667
2164	0.01023778442
2165	0.01023776195
2166	0.01023775302
2167	0.01023775081
2168	0.01023774285
2169	0.01023774153
2170	0.01023292653
2171	0.01023291921
2172	0.01023291446
2173	0.01022646117
2174	0.01022639551
2175	0.01022070304
2176	0.01022069644
2177	0.0102073972
2178	0.01019720796
2179	0.01019720544
2180	0.0101971334
2181	0.01019431212
2182	0.01019430825
2183	0.01019430574
2184	0.01019428992
2185	0.01019215737
2186	0.01019135513
2187	0.01018794861
2188	0.01017372847
2189	0.01016509363
2190	0.01016224102
2191	0.01015843373
2192	0.01015570123
2193	0.01012496763
2194	0.0101249661
2195	0.01012495004
2196	0.01012491307
2197	0.01012489005
2198	0.01012475653
2199	0.01012472345
2200	0.01011951623
2201	0.0101194402
2202	0.01011710014
2203	0.0101099597
2204	0.01008240063
2205	0.01008233497
2206	0.01008233369
2207	0.01008233118
2208	0.01007960826
2209	0.01006512681
2210	0.01006512259
2211	0.01006506454
2212	0.01006061656
2213	0.01006061187
2214	0.01005532954
2215	0.01003669301
2216	0.01003669301
2217	0.01003486436
2218	0.01003189939
2219	0.01001106996
2220	0.01001094095
2221	0.01000736959
2222	0.009987958071
2223	0.009986930427
2224	0.009986887595
2225	0.009960064939
2226	0.009935754418
2227	0.009927440819
2228	0.009894802533
2229	0.009894800962
2230	0.009894800707
2231	0.009889623763
2232	0.009884928552
2233	0.009884918642
2234	0.009884786048
2235	0.009877939611
2236	0.00987792118
2237	0.009877914122
2238	0.00986869091
2239	0.009868686257
2240	0.00984914379
2241	0.009837760957
2242	0.009825942141
2243	0.0098172197
2244	0.009817215303
2245	0.009808219609
2246	0.009808219339
2247	0.009808217858
2248	0.009808216721
2249	0.009808207407
2250	0.009784058655
2251	0.00977639109
2252	0.009768154002
2253	0.00976529286
2254	0.009761501149
2255	0.009754472937
2256	0.009754456079
2257	0.009740452392
2258	0.009719997925
2259	0.009710347119
2260	0.009710335488
2261	0.009693455711
2262	0.00968394254
2263	0.009678418436
2264	0.009673880789
2265	0.009673865483
2266	0.009668384779
2267	0.009668374499
2268	0.009668088933
2269	0.009656817242
2270	0.009656740907
2271	0.009656735366
2272	0.009656700626
2273	0.009656692348
2274	0.009649969874
2275	0.009645357013
2276	0.009638524892
2277	0.009632092992
2278	0.009632090498
2279	0.009632081215
2280	0.009632072044
2281	0.009632071389
2282	0.009629868972
2283	0.009620082646
2284	0.009619434044
2285	0.009619397397
2286	0.009613576889
2287	0.009603300997
2288	0.00959713769
2289	0.009597120609
2290	0.009590787873
2291	0.009577954674
2292	0.009577952842
2293	0.009577952019
2294	0.009564705251
2295	0.009558223295
2296	0.009547263025
2297	0.009545769757
2298	0.009545711889
2299	0.009545614302
2300	0.009545610343
2301	0.009545563973
2302	0.00952088195
2303	0.009520857829
2304	0.009511504449
2305	0.009511448583
2306	0.009511448257
2307	0.009511441602
2308	0.009511440832
2309	0.009511377331
2310	0.009511374274
2311	0.009511362921
2312	0.009511351856
2313	0.009511350163
2314	0.009511349397
2315	0.009511346125
2316	0.009511266413
2317	0.009511265275
2318	0.009511264409
2319	0.009511258667
2320	0.009511226021
2321	0.00951122201
2322	0.009508307998
2323	0.009508299839
2324	0.009508296323
2325	0.009508291102
2326	0.009475677735
2327	0.009466410005
2328	0.009460579178
2329	0.009460575374
2330	0.009446237394
2331	0.00943986155
2332	0.009437518705
2333	0.009437518585
2334	0.009435740958
2335	0.009429584453
2336	0.00942808119
2337	0.009428072397
2338	0.009428027845
2339	0.009428026997
2340	0.009428026997
2341	0.009428026997
2342	0.009428023064
2343	0.009421774845
2344	0.009421769842
2345	0.009421769383
2346	0.009418914226
2347	0.0094189056
2348	0.009418890413
2349	0.009412594465
2350	0.009409765942
2351	0.009409757203
2352	0.009405372556
2353	0.009405313309
2354	0.009405313309
2355	0.00940530997
2356	0.009405306633
2357	0.00938208835
2358	0.009382082269
2359	0.009380536307
2360	0.009371087954
2361	0.009366596935
2362	0.00935801331
2363	0.009358011081
2364	0.009358001734
2365	0.009353571209
2366	0.009353571122
2367	0.009353567328
2368	0.009353565239
2369	0.009353562643
2370	0.009349429553
2371	0.009344901639
2372	0.009344892913
2373	0.009339633507
2374	0.009339573156
2375	0.009339568529
2376	0.00933953825
2377	0.009339533433
2378	0.009339532172
2379	0.009326273968
2380	0.00932305131
2381	0.009323031833
2382	0.009321156508
2383	0.009321122469
2384	0.009321118157
2385	0.009315926084
2386	0.009312790684
2387	0.009312778488
2388	0.009305729399
2389	0.009305729366
2390	0.009303856426
2391	0.009298482282
2392	0.009298450935
2393	0.009292944449
2394	0.009283249311
2395	0.009272033272
2396	0.009264177065
2397	0.009258193759
2398	0.009258186592
2399	0.009254492366
2400	0.00925439043
2401	0.009241937709
2402	0.009230245756
2403	0.009230239402
2404	0.009230230781
2405	0.009230154177
2406	0.009230145857
2407	0.009230136327
2408	0.009230114043
2409	0.009230113273
2410	0.009230105385
2411	0.009225995448
2412	0.009225970519
2413	0.009225969017
2414	0.009225967147
2415	0.00922256285
2416	0.009209946499
2417	0.009197704338
2418	0.009197699733
2419	0.009197688942
2420	0.00919358707
2421	0.009193519144
2422	0.00919250588
2423	0.009192494511
2424	0.009192488571
2425	0.009192438172
2426	0.00919240614
2427	0.009183086842
2428	0.00918304701
2429	0.009174616722
2430	0.009164798039
2431	0.009164786389
2432	0.009164657424
2433	0.009164654851
2434	0.009164651987
2435	0.009156584165
2436	0.00915657778
2437	0.009156567342
2438	0.00915656181
2439	0.009156534811
2440	0.009156528388
2441	0.009156525309
2442	0.009153942003
2443	0.009153907312
2444	0.009153897049
2445	0.009139772317
2446	0.009139772214
2447	0.009139753324
2448	0.009136476836
2449	0.009130610485
2450	0.009130605969
2451	0.009130601107
2452	0.009130601107
2453	0.009119306321
2454	0.009119294524
2455	0.009119288362
2456	0.009119285841
2457	0.00911928051
2458	0.009119277349
2459	0.009119264599
2460	0.00911922408
2461	0.009119220898
2462	0.009113578397
2463	0.009110101655
2464	0.009109947091
2465	0.009094816991
2466	0.009094811907
2467	0.009094037222
2468	0.009080903921
2469	0.009080895047
2470	0.00908088087
2471	0.009080859556
2472	0.009080848247
2473	0.009080846637
2474	0.009078052084
2475	0.009078016875
2476	0.00907800196
2477	0.009077992017
2478	0.00907704246
2479	0.009076980183
2480	0.00907412724
2481	0.009069105926
2482	0.009069099483
2483	0.009060647333
2484	0.009060642455
2485	0.009060642017
2486	0.009060641247
2487	0.009060634942
2488	0.009060628687
2489	0.009060426272
2490	0.009059812888
2491	0.009059809608
2492	0.009059794599
2493	0.009059785552
2494	0.009059649454
2495	0.009059645489
2496	0.009052239692
2497	0.009052199629
2498	0.009052182195
2499	0.009045455557
2500	0.009045448312
2501	0.009045446561
2502	0.009045441876
2503	0.009045441128
2504	0.009038042148
2505	0.009028593478
2506	0.009028590709
2507	0.009028579175
2508	0.009028565627
2509	0.00902854102
2510	0.009028535182
2511	0.00902853049
2512	0.009023826247
2513	0.009023826076
2514	0.009021543323
2515	0.009021539106
2516	0.009016803737
2517	0.009016802246
2518	0.009016789238
2519	0.009016787885
2520	0.008986653042
2521	0.008986423237
2522	0.008970064611
2523	0.008967213955
2524	0.008967108517
2525	0.008962720127
2526	0.00896270904
2527	0.008962680244
2528	0.008962546895
2529	0.008962545278
2530	0.008962528636
2531	0.00896235219
2532	0.008962309165
2533	0.008962295363
2534	0.008960959345
2535	0.008960943507
2536	0.008953027663
2537	0.008944875806
2538	0.008944873745
2539	0.008944870316
2540	0.008944867478
2541	0.008944846916
2542	0.008944844705
2543	0.008944839998
2544	0.00894483748
2545	0.008944833222
2546	0.008940085234
2547	0.008940078694
2548	0.008940077227
2549	0.008940073791
2550	0.008940069645
2551	0.008933628575
2552	0.008932178492
2553	0.008932172834
2554	0.008925658288
2555	0.008925651295
2556	0.008904246268
2557	0.008904225367
2558	0.008904217344
2559	0.008904206682
2560	0.00890418329
2561	0.008899272869
2562	0.008899272328
2563	0.008896426836
2564	0.008892939912
2565	0.008892881163
2566	0.0088928798
2567	0.0088928798
2568	0.008890233057
2569	0.008888905314
2570	0.008888900412
2571	0.008888885682
2572	0.008888871459
2573	0.008888871011
2574	0.008888850667
2575	0.008888845535
2576	0.008877421264
2577	0.008877409258
2578	0.008877396645
2579	0.008877334517
2580	0.008877334123
2581	0.00887730315
2582	0.008877293939
2583	0.008877293689
2584	0.008877245549
2585	0.008877238188
2586	0.008876593211
2587	0.008876582802
2588	0.008872048365
2589	0.008870167788
2590	0.008869590885
2591	0.008864386744
2592	0.008864380956
2593	0.008864376069
2594	0.008864320001
2595	0.00886430984
2596	0.008864301845
2597	0.008864300887
2598	0.008853622169
2599	0.008845505902
2600	0.008845418048
2601	0.008845417665
2602	0.008839737757
2603	0.008839729545
2604	0.008839725882
2605	0.008839695285
2606	0.008839692139
2607	0.008839680825
2608	0.008839644142
2609	0.008839642959
2610	0.008839639217
2611	0.008839634231
2612	0.008829362414
2613	0.008820457236
2614	0.008820454691
2615	0.008820451584
2616	0.008820450592
2617	0.008820448219
2618	0.008817620089
2619	0.008817616042
2620	0.008817605981
2621	0.008817583258
2622	0.008817456224
2623	0.008817450252
2624	0.008809833308
2625	0.008809646385
2626	0.008809641482
2627	0.008809200697
2628	0.00880338996
2629	0.008803389311
2630	0.008803380981
2631	0.008801843913
2632	0.008796454171
2633	0.008794890405
2634	0.00879488937
2635	0.008794878474
2636	0.00879487358
2637	0.008794864742
2638	0.008784453248
2639	0.008773207819
2640	0.008749164539
2641	0.008747155372
2642	0.008747144616
2643	0.008747140474
2644	0.008747134497
2645	0.008747121023
2646	0.008747116997
2647	0.008747116363
2648	0.008747111915
2649	0.008747106129
2650	0.008747090039
2651	0.008740333246
2652	0.008740326059
2653	0.008740324909
2654	0.008734054037
2655	0.008731415456
2656	0.008730851959
2657	0.008730851611
2658	0.008730803458
2659	0.00873078875
2660	0.0087307607
2661	0.008727263073
2662	0.008727244165
2663	0.008723035374
2664	0.00872302813
2665	0.008723025179
2666	0.008723014333
2667	0.008723010312
2668	0.008704263517
2669	0.00870421795
2670	0.008704217775
2671	0.008704212559
2672	0.008697585494
2673	0.008697553499
2674	0.008697546548
2675	0.008696216952
2676	0.008691675034
2677	0.008686197992
2678	0.008677374859
2679	0.008674528508
2680	0.00867452237
2681	0.008673013542
2682	0.008672996288
2683	0.008672966802
2684	0.008672965575
2685	0.008672961816
2686	0.008672926345
2687	0.008672923412
2688	0.008672914407
2689	0.008665661086
2690	0.008665655054
2691	0.008665648539
2692	0.008665599929
2693	0.00866326722
2694	0.008663264426
2695	0.008663218335
2696	0.008663213677
2697	0.008663209855
2698	0.00866318453
2699	0.008663179213
2700	0.008663171598
2701	0.008663169279
2702	0.008663110254
2703	0.008663108496
2704	0.008648867611
2705	0.008628148398
2706	0.00862036798
2707	0.008620365011
2708	0.008620330189
2709	0.008612683908
2710	0.008612639234
2711	0.008612635032
2712	0.008611935508
2713	0.008611929592
2714	0.008603140277
2715	0.008573237858
2716	0.008573235564
2717	0.008573233285
2718	0.008573218861
2719	0.008573213223
2720	0.008573211924
2721	0.008573211924
2722	0.00857320878
2723	0.008573204593
2724	0.008573204484
2725	0.008573204375
2726	0.008573200404
2727	0.008563669703
2728	0.008563659193
2729	0.008556134915
2730	0.008556130087
2731	0.008556124032
2732	0.008556113452
2733	0.008555536305
2734	0.008555465982
2735	0.00855197071
2736	0.008547034233
2737	0.00854703354
2738	0.008547014029
2739	0.008547012814
2740	0.008547007652
2741	0.008546997625
2742	0.008546985866
2743	0.008546981732
2744	0.008542655632
2745	0.008540625681
2746	0.008540619971
2747	0.008540513773
2748	0.008540509813
2749	0.008540502903
2750	0.008540497892
2751	0.008540496921
2752	0.00854048501
2753	0.008539765638
2754	0.008539750858
2755	0.008527148084
2756	0.008523077501
2757	0.00851626811
2758	0.008516240099
2759	0.008516237093
2760	0.008516234861
2761	0.008516234029
2762	0.008516129812
2763	0.008516121652
2764	0.008511268165
2765	0.008511178633
2766	0.008511175891
2767	0.008511120857
2768	0.008511088509
2769	0.008510951001
2770	0.008510916002
2771	0.008510315219
2772	0.008502974259
2773	0.008502970466
2774	0.008502965536
2775	0.008502956864
2776	0.008502954061
2777	0.008502953279
2778	0.00850293198
2779	0.00850292715
2780	0.008502914874
2781	0.008502898387
2782	0.008502890237
2783	0.00850286753
2784	0.00850277146
2785	0.00850275892
2786	0.008502718201
2787	0.008502716437
2788	0.008500351193
2789	0.008500351193
2790	0.008500315741
2791	0.008500315098
2792	0.008495403224
2793	0.008495401056
2794	0.008495368167
2795	0.008481984439
2796	0.008465784039
2797	0.008465775699
2798	0.0084642443
2799	0.008462583138
2800	0.008462579584
2801	0.008461463599
2802	0.008461463442
2803	0.008461455988
2804	0.008461439857
2805	0.008461429336
2806	0.008461424417
2807	0.008461404464
2808	0.008452770858
2809	0.008452766951
2810	0.008452752597
2811	0.008451468271
2812	0.008451457784
2813	0.008451454006
2814	0.00845141922
2815	0.008451413102
2816	0.008437961616
2817	0.008434023852
2818	0.008434018442
2819	0.008434008768
2820	0.008434007633
2821	0.008433995277
2822	0.00843399072
2823	0.008433987137
2824	0.008433987137
2825	0.00843396903
2826	0.008433961391
2827	0.008433869669
2828	0.008433864071
2829	0.008433843682
2830	0.008433837904
2831	0.008433798497
2832	0.008429496208
2833	0.008429464825
2834	0.008429456018
2835	0.00842943015
2836	0.008425675959
2837	0.008425632081
2838	0.00842174392
2839	0.008421743874
2840	0.008421742799
2841	0.008421646147
2842	0.00842164028
2843	0.008421578891
2844	0.008421513543
2845	0.008421512319
2846	0.008417885607
2847	0.008417875215
2848	0.008417871485
2849	0.008417848363
2850	0.008417812389
2851	0.00841780902
2852	0.008417807246
2853	0.00841407843
2854	0.008413877134
2855	0.008410440868
2856	0.008410406806
2857	0.008410355744
2858	0.008406659757
2859	0.008390806859
2860	0.008390805624
2861	0.008383733657
2862	0.008383139208
2863	0.008383139208
2864	0.008383109288
2865	0.008383099132
2866	0.008383091311
2867	0.008383088625
2868	0.008383047215
2869	0.008380030063
2870	0.008374562167
2871	0.008374408255
2872	0.008374239321
2873	0.008367157039
2874	0.008367153859
2875	0.008367152893
2876	0.00836714497
2877	0.008367142384
2878	0.008367140662
2879	0.008365124569
2880	0.008357937308
2881	0.008357933467
2882	0.008357911446
2883	0.008352026976
2884	0.008351134977
2885	0.008351113316
2886	0.008351034241
2887	0.008351015927
2888	0.008351004708
2889	0.008350994692
2890	0.008350992813
2891	0.008350961081
2892	0.008350819136
2893	0.008338469408
2894	0.008338465864
2895	0.008338458522
2896	0.008338457929
2897	0.008338447316
2898	0.008338403578
2899	0.008338384856
